Numéro d'Étudiant,code_ue,note
2012000061,S07A032,20
2012000061,S07A033,6
2012000061,S07A034,17
2012000061,S07A035,10
2012000061,S07A036,0
2012000061,S07A037,19
2012000061,S07A038,9
2012000061,S07A039,7
2012000061,S07A040,11
2012000061,S07A041,4
2012000061,S07A042,15
2012000061,S07A043,11
2012000061,S07A044,3
2012000061,S07A045,17
2012000061,S07A046,5
2012000061,S07A047,2
2012000061,S07A048,14
2012000061,S07A049,0
2012000061,S07A050,11
2012000061,S07A051,19
2012000061,S07A052,12
2012000061,S07A053,1
2012000061,S07A054,19
2012000061,S07A055,13
2012000061,S07A056,6
2012000061,S07A057,11
2012000061,S07A058,17
2012000061,S07A059,16
2012000061,S07A060,3
2012000061,S07A061,16
2012000061,S07A062,5
2012000061,S07A063,2
2012000061,S07A064,3
2012000061,S07A065,14
2012000061,S07A066,4
2012000061,S07A067,6
2012000061,S07A068,9
2012000061,S07A069,18
2012000061,S07A070,18
2012000061,S07A071,17
2012000061,S07A072,15
2012000061,S07A073,16
2012000061,S07A074,13
2012000061,S07A075,17
2012000061,S07A076,12
2012000061,S07A077,17
2012000061,S07A078,7
2012000061,S07A079,10
2012000061,S07A080,1
2012000061,S07A081,18
2012000061,S07A082,13
2012000061,S07A083,14
2012000061,S07A084,9
2012000061,S07A085,18
2012000061,S07A086,9
2012000061,S07A087,12
2012000061,S07A088,15
2012000061,S07A089,6
2012000061,S07A090,16
2012000061,S07A091,9
2012000061,S07A092,12
2012000061,S07A093,13
2012000061,S07A094,10
2012000061,S07A095,17
2012000061,S07A096,0
2012000061,S07A097,2
2012000061,S07A098,10
2012000061,S07A099,20
2012000061,S07A100,13
2012000062,S07A001,10
2012000062,S07A002,11
2012000062,S07A003,19
2012000062,S07A004,16
2012000062,S07A005,7
2012000062,S07A006,12
2012000062,S07A007,20
2012000062,S07A008,7
2012000062,S07A009,17
2012000062,S07A010,15
2012000062,S07A011,13
2012000062,S07A012,3
2012000062,S07A013,5
2012000062,S07A014,20
2012000062,S07A015,10
2012000062,S07A016,11
2012000062,S07A017,3
2012000062,S07A018,9
2012000062,S07A019,4
2012000062,S07A020,2
2012000062,S07A021,1
2012000062,S07A022,0
2012000062,S07A023,10
2012000062,S07A024,18
2012000062,S07A025,1
2012000062,S07A026,6
2012000062,S07A027,9
2012000062,S07A028,2
2012000062,S07A029,18
2012000062,S07A030,6
2012000062,S07A031,3
2012000062,S07A032,11
2012000062,S07A033,20
2012000062,S07A034,13
2012000062,S07A035,13
2012000062,S07A036,17
2012000062,S07A037,18
2012000062,S07A038,5
2012000062,S07A039,17
2012000062,S07A040,14
2012000062,S07A041,8
2012000062,S07A042,14
2012000062,S07A043,4
2012000062,S07A044,7
2012000062,S07A045,12
2012000062,S07A046,14
2012000062,S07A047,3
2012000062,S07A048,14
2012000062,S07A049,1
2012000062,S07A050,6
2012000062,S07A051,20
2012000062,S07A052,6
2012000062,S07A053,2
2012000062,S07A054,6
2012000062,S07A055,15
2012000062,S07A056,19
2012000062,S07A057,14
2012000062,S07A058,12
2012000062,S07A059,14
2012000062,S07A060,13
2012000062,S07A061,17
2012000062,S07A062,19
2012000062,S07A063,4
2012000062,S07A064,17
2012000062,S07A065,0
2012000062,S07A066,13
2012000062,S07A067,12
2012000062,S07A068,18
2012000062,S07A069,15
2012000062,S07A070,19
2012000062,S07A071,5
2012000062,S07A072,9
2012000062,S07A073,8
2012000062,S07A074,4
2012000062,S07A075,19
2012000062,S07A076,6
2012000062,S07A077,1
2012000062,S07A078,6
2012000062,S07A079,15
2012000062,S07A080,5
2012000062,S07A081,7
2012000062,S07A082,3
2012000062,S07A083,14
2012000062,S07A084,13
2012000062,S07A085,0
2012000062,S07A086,0
2012000062,S07A087,18
2012000062,S07A088,15
2012000062,S07A089,6
2012000062,S07A090,20
2012000062,S07A091,11
2012000062,S07A092,15
2012000062,S07A093,5
2012000062,S07A094,1
2012000062,S07A095,2
2012000062,S07A096,3
2012000062,S07A097,10
2012000062,S07A098,4
2012000062,S07A099,8
2012000062,S07A100,10
2012000063,S07A001,3
2012000063,S07A002,16
2012000063,S07A003,0
2012000063,S07A004,5
2012000063,S07A005,3
2012000063,S07A006,16
2012000063,S07A007,7
2012000063,S07A008,5
2012000063,S07A009,0
2012000063,S07A010,19
2012000063,S07A011,1
2012000063,S07A012,13
2012000063,S07A013,9
2012000063,S07A014,9
2012000063,S07A015,5
2012000063,S07A016,6
2012000063,S07A017,11
2012000063,S07A018,5
2012000063,S07A019,5
2012000063,S07A020,9
2012000063,S07A021,7
2012000063,S07A022,11
2012000063,S07A023,8
2012000063,S07A024,8
2012000063,S07A025,11
2012000063,S07A026,10
2012000063,S07A027,13
2012000063,S07A028,11
2012000063,S07A029,12
2012000063,S07A030,5
2012000063,S07A031,5
2012000063,S07A032,19
2012000063,S07A033,4
2012000063,S07A034,10
2012000063,S07A035,17
2012000063,S07A036,13
2012000063,S07A037,1
2012000063,S07A038,18
2012000063,S07A039,10
2012000063,S07A040,15
2012000063,S07A041,20
2012000063,S07A042,13
2012000063,S07A043,0
2012000063,S07A044,20
2012000063,S07A045,12
2012000063,S07A046,18
2012000063,S07A047,11
2012000063,S07A048,10
2012000063,S07A049,9
2012000063,S07A050,13
2012000063,S07A051,9
2012000063,S07A052,3
2012000063,S07A053,3
2012000063,S07A054,13
2012000063,S07A055,11
2012000063,S07A056,4
2012000063,S07A057,5
2012000063,S07A058,18
2012000063,S07A059,1
2012000063,S07A060,6
2012000063,S07A061,20
2012000063,S07A062,20
2012000063,S07A063,3
2012000063,S07A064,13
2012000063,S07A065,7
2012000063,S07A066,13
2012000063,S07A067,10
2012000063,S07A068,9
2012000063,S07A069,9
2012000063,S07A070,4
2012000063,S07A071,16
2012000063,S07A072,16
2012000063,S07A073,9
2012000063,S07A074,1
2012000063,S07A075,9
2012000063,S07A076,3
2012000063,S07A077,2
2012000063,S07A078,16
2012000063,S07A079,9
2012000063,S07A080,6
2012000063,S07A081,16
2012000063,S07A082,9
2012000063,S07A083,5
2012000063,S07A084,6
2012000063,S07A085,12
2012000063,S07A086,10
2012000063,S07A087,0
2012000063,S07A088,17
2012000063,S07A089,17
2012000063,S07A090,19
2012000063,S07A091,2
2012000063,S07A092,2
2012000063,S07A093,7
2012000063,S07A094,5
2012000063,S07A095,18
2012000063,S07A096,12
2012000063,S07A097,4
2012000063,S07A098,16
2012000063,S07A099,8
2012000063,S07A100,2
2012000064,S07A001,1
2012000064,S07A002,6
2012000064,S07A003,19
2012000064,S07A004,10
2012000064,S07A005,4
2012000064,S07A006,2
2012000064,S07A007,17
2012000064,S07A008,18
2012000064,S07A009,12
2012000064,S07A010,13
2012000064,S07A011,18
2012000064,S07A012,8
2012000064,S07A013,15
2012000064,S07A014,2
2012000064,S07A015,3
2012000064,S07A016,14
2012000064,S07A017,16
2012000064,S07A018,4
2012000064,S07A019,13
2012000064,S07A020,7
2012000064,S07A021,19
2012000064,S07A022,0
2012000064,S07A023,15
2012000064,S07A024,17
2012000064,S07A025,12
2012000064,S07A026,8
2012000064,S07A027,10
2012000064,S07A028,17
2012000064,S07A029,10
2012000064,S07A030,1
2012000064,S07A031,6
2012000064,S07A032,7
2012000064,S07A033,0
2012000064,S07A034,9
2012000064,S07A035,2
2012000064,S07A036,17
2012000064,S07A037,17
2012000064,S07A038,0
2012000064,S07A039,8
2012000064,S07A040,1
2012000064,S07A041,2
2012000064,S07A042,5
2012000064,S07A043,3
2012000064,S07A044,9
2012000064,S07A045,20
2012000064,S07A046,14
2012000064,S07A047,0
2012000064,S07A048,15
2012000064,S07A049,2
2012000064,S07A050,10
2012000064,S07A051,4
2012000064,S07A052,15
2012000064,S07A053,13
2012000064,S07A054,5
2012000064,S07A055,19
2012000064,S07A056,11
2012000064,S07A057,0
2012000064,S07A058,20
2012000064,S07A059,11
2012000064,S07A060,0
2012000064,S07A061,10
2012000064,S07A062,17
2012000064,S07A063,18
2012000064,S07A064,9
2012000064,S07A065,20
2012000064,S07A066,9
2012000064,S07A067,18
2012000064,S07A068,1
2012000064,S07A069,0
2012000064,S07A070,11
2012000064,S07A071,6
2012000064,S07A072,13
2012000064,S07A073,2
2012000064,S07A074,11
2012000064,S07A075,7
2012000064,S07A076,0
2012000064,S07A077,1
2012000064,S07A078,5
2012000064,S07A079,3
2012000064,S07A080,2
2012000064,S07A081,16
2012000064,S07A082,11
2012000064,S07A083,16
2012000064,S07A084,1
2012000064,S07A085,20
2012000064,S07A086,16
2012000064,S07A087,13
2012000064,S07A088,15
2012000064,S07A089,15
2012000064,S07A090,3
2012000064,S07A091,8
2012000064,S07A092,20
2012000064,S07A093,15
2012000064,S07A094,1
2012000064,S07A095,11
2012000064,S07A096,13
2012000064,S07A097,6
2012000064,S07A098,17
2012000064,S07A099,11
2012000064,S07A100,0
2012000065,S07A001,6
2012000065,S07A002,8
2012000065,S07A003,7
2012000065,S07A004,2
2012000065,S07A005,4
2012000065,S07A006,11
2012000065,S07A007,7
2012000065,S07A008,10
2012000065,S07A009,17
2012000065,S07A010,13
2012000065,S07A011,19
2012000065,S07A012,14
2012000065,S07A013,15
2012000065,S07A014,20
2012000065,S07A015,5
2012000065,S07A016,20
2012000065,S07A017,19
2012000065,S07A018,14
2012000065,S07A019,4
2012000065,S07A020,18
2012000065,S07A021,4
2012000065,S07A022,17
2012000065,S07A023,10
2012000065,S07A024,4
2012000065,S07A025,11
2012000065,S07A026,9
2012000065,S07A027,14
2012000065,S07A028,5
2012000065,S07A029,11
2012000065,S07A030,4
2012000065,S07A031,5
2012000065,S07A032,12
2012000065,S07A033,9
2012000065,S07A034,6
2012000065,S07A035,2
2012000065,S07A036,20
2012000065,S07A037,12
2012000065,S07A038,7
2012000065,S07A039,18
2012000065,S07A040,13
2012000065,S07A041,9
2012000065,S07A042,16
2012000065,S07A043,7
2012000065,S07A044,6
2012000065,S07A045,1
2012000065,S07A046,8
2012000065,S07A047,14
2012000065,S07A048,3
2012000065,S07A049,13
2012000065,S07A050,19
2012000065,S07A051,5
2012000065,S07A052,0
2012000065,S07A053,17
2012000065,S07A054,6
2012000065,S07A055,8
2012000065,S07A056,20
2012000065,S07A057,10
2012000065,S07A058,2
2012000065,S07A059,2
2012000065,S07A060,6
2012000065,S07A061,9
2012000065,S07A062,17
2012000065,S07A063,13
2012000065,S07A064,10
2012000065,S07A065,3
2012000065,S07A066,3
2012000065,S07A067,20
2012000065,S07A068,5
2012000065,S07A069,13
2012000065,S07A070,19
2012000065,S07A071,13
2012000065,S07A072,9
2012000065,S07A073,3
2012000065,S07A074,20
2012000065,S07A075,10
2012000065,S07A076,8
2012000065,S07A077,11
2012000065,S07A078,10
2012000065,S07A079,13
2012000065,S07A080,4
2012000065,S07A081,16
2012000065,S07A082,4
2012000065,S07A083,0
2012000065,S07A084,17
2012000065,S07A085,6
2012000065,S07A086,0
2012000065,S07A087,10
2012000065,S07A088,6
2012000065,S07A089,13
2012000065,S07A090,2
2012000065,S07A091,1
2012000065,S07A092,19
2012000065,S07A093,11
2012000065,S07A094,15
2012000065,S07A095,0
2012000065,S07A096,14
2012000065,S07A097,5
2012000065,S07A098,17
2012000065,S07A099,19
2012000065,S07A100,13
2012000066,S07A001,3
2012000066,S07A002,9
2012000066,S07A003,2
2012000066,S07A004,12
2012000066,S07A005,2
2012000066,S07A006,12
2012000066,S07A007,5
2012000066,S07A008,17
2012000066,S07A009,20
2012000066,S07A010,0
2012000066,S07A011,3
2012000066,S07A012,1
2012000066,S07A013,9
2012000066,S07A014,12
2012000066,S07A015,13
2012000066,S07A016,14
2012000066,S07A017,13
2012000066,S07A018,18
2012000066,S07A019,20
2012000066,S07A020,11
2012000066,S07A021,10
2012000066,S07A022,12
2012000066,S07A023,19
2012000066,S07A024,12
2012000066,S07A025,20
2012000066,S07A026,9
2012000066,S07A027,0
2012000066,S07A028,15
2012000066,S07A029,18
2012000066,S07A030,0
2012000066,S07A031,12
2012000066,S07A032,7
2012000066,S07A033,3
2012000066,S07A034,15
2012000066,S07A035,3
2012000066,S07A036,14
2012000066,S07A037,8
2012000066,S07A038,20
2012000066,S07A039,3
2012000066,S07A040,8
2012000066,S07A041,3
2012000066,S07A042,4
2012000066,S07A043,2
2012000066,S07A044,5
2012000066,S07A045,11
2012000066,S07A046,0
2012000066,S07A047,17
2012000066,S07A048,1
2012000066,S07A049,10
2012000066,S07A050,18
2012000066,S07A051,4
2012000066,S07A052,2
2012000066,S07A053,8
2012000066,S07A054,14
2012000066,S07A055,11
2012000066,S07A056,6
2012000066,S07A057,3
2012000066,S07A058,4
2012000066,S07A059,11
2012000066,S07A060,17
2012000066,S07A061,15
2012000066,S07A062,10
2012000066,S07A063,15
2012000066,S07A064,0
2012000066,S07A065,11
2012000066,S07A066,18
2012000066,S07A067,14
2012000066,S07A068,20
2012000066,S07A069,10
2012000066,S07A070,6
2012000066,S07A071,12
2012000066,S07A072,1
2012000066,S07A073,18
2012000066,S07A074,8
2012000066,S07A075,8
2012000066,S07A076,16
2012000066,S07A077,2
2012000066,S07A078,20
2012000066,S07A079,1
2012000066,S07A080,9
2012000066,S07A081,6
2012000066,S07A082,11
2012000066,S07A083,17
2012000066,S07A084,10
2012000066,S07A085,9
2012000066,S07A086,13
2012000066,S07A087,4
2012000066,S07A088,11
2012000066,S07A089,9
2012000066,S07A090,18
2012000066,S07A091,12
2012000066,S07A092,7
2012000066,S07A093,13
2012000066,S07A094,14
2012000066,S07A095,6
2012000066,S07A096,5
2012000066,S07A097,15
2012000066,S07A098,8
2012000066,S07A099,11
2012000066,S07A100,19
2012000067,S07A001,17
2012000067,S07A002,13
2012000067,S07A003,19
2012000067,S07A004,16
2012000067,S07A005,12
2012000067,S07A006,6
2012000067,S07A007,7
2012000067,S07A008,3
2012000067,S07A009,12
2012000067,S07A010,12
2012000067,S07A011,14
2012000067,S07A012,3
2012000067,S07A013,16
2012000067,S07A014,0
2012000067,S07A015,13
2012000067,S07A016,11
2012000067,S07A017,12
2012000067,S07A018,9
2012000067,S07A019,14
2012000067,S07A020,12
2012000067,S07A021,16
2012000067,S07A022,12
2012000067,S07A023,4
2012000067,S07A024,0
2012000067,S07A025,11
2012000067,S07A026,6
2012000067,S07A027,10
2012000067,S07A028,1
2012000067,S07A029,0
2012000067,S07A030,18
2012000067,S07A031,6
2012000067,S07A032,14
2012000067,S07A033,0
2012000067,S07A034,4
2012000067,S07A035,11
2012000067,S07A036,3
2012000067,S07A037,3
2012000067,S07A038,6
2012000067,S07A039,5
2012000067,S07A040,1
2012000067,S07A041,3
2012000067,S07A042,5
2012000067,S07A043,10
2012000067,S07A044,6
2012000067,S07A045,9
2012000067,S07A046,3
2012000067,S07A047,3
2012000067,S07A048,4
2012000067,S07A049,8
2012000067,S07A050,3
2012000067,S07A051,15
2012000067,S07A052,15
2012000067,S07A053,17
2012000067,S07A054,1
2012000067,S07A055,12
2012000067,S07A056,16
2012000067,S07A057,0
2012000067,S07A058,17
2012000067,S07A059,10
2012000067,S07A060,18
2012000067,S07A061,4
2012000067,S07A062,8
2012000067,S07A063,15
2012000067,S07A064,17
2012000067,S07A065,13
2012000067,S07A066,9
2012000067,S07A067,18
2012000067,S07A068,8
2012000067,S07A069,14
2012000067,S07A070,5
2012000067,S07A071,0
2012000067,S07A072,14
2012000067,S07A073,12
2012000067,S07A074,0
2012000067,S07A075,2
2012000067,S07A076,14
2012000067,S07A077,10
2012000067,S07A078,11
2012000067,S07A079,5
2012000067,S07A080,5
2012000067,S07A081,9
2012000067,S07A082,7
2012000067,S07A083,4
2012000067,S07A084,2
2012000067,S07A085,8
2012000067,S07A086,11
2012000067,S07A087,5
2012000067,S07A088,4
2012000067,S07A089,0
2012000067,S07A090,10
2012000067,S07A091,1
2012000067,S07A092,2
2012000067,S07A093,18
2012000067,S07A094,15
2012000067,S07A095,20
2012000067,S07A096,11
2012000067,S07A097,17
2012000067,S07A098,14
2012000067,S07A099,1
2012000067,S07A100,12
2012000068,S07A001,13
2012000068,S07A002,13
2012000068,S07A003,6
2012000068,S07A004,20
2012000068,S07A005,15
2012000068,S07A006,16
2012000068,S07A007,13
2012000068,S07A008,15
2012000068,S07A009,5
2012000068,S07A010,7
2012000068,S07A011,11
2012000068,S07A012,9
2012000068,S07A013,5
2012000068,S07A014,20
2012000068,S07A015,16
2012000068,S07A016,5
2012000068,S07A017,10
2012000068,S07A018,18
2012000068,S07A019,1
2012000068,S07A020,6
2012000068,S07A021,11
2012000068,S07A022,19
2012000068,S07A023,6
2012000068,S07A024,7
2012000068,S07A025,8
2012000068,S07A026,7
2012000068,S07A027,2
2012000068,S07A028,13
2012000068,S07A029,16
2012000068,S07A030,5
2012000068,S07A031,14
2012000068,S07A032,16
2012000068,S07A033,9
2012000068,S07A034,6
2012000068,S07A035,18
2012000068,S07A036,0
2012000068,S07A037,10
2012000068,S07A038,19
2012000068,S07A039,3
2012000068,S07A040,2
2012000068,S07A041,8
2012000068,S07A042,16
2012000068,S07A043,13
2012000068,S07A044,9
2012000068,S07A045,2
2012000068,S07A046,12
2012000068,S07A047,8
2012000068,S07A048,6
2012000068,S07A049,1
2012000068,S07A050,20
2012000068,S07A051,14
2012000068,S07A052,19
2012000068,S07A053,8
2012000068,S07A054,10
2012000068,S07A055,1
2012000068,S07A056,3
2012000068,S07A057,5
2012000068,S07A058,6
2012000068,S07A059,11
2012000068,S07A060,1
2012000068,S07A061,8
2012000068,S07A062,2
2012000068,S07A063,7
2012000068,S07A064,0
2012000068,S07A065,14
2012000068,S07A066,9
2012000068,S07A067,2
2012000068,S07A068,0
2012000068,S07A069,9
2012000068,S07A070,20
2012000068,S07A071,1
2012000068,S07A072,9
2012000068,S07A073,19
2012000068,S07A074,2
2012000068,S07A075,3
2012000068,S07A076,16
2012000068,S07A077,0
2012000068,S07A078,12
2012000068,S07A079,14
2012000068,S07A080,7
2012000068,S07A081,18
2012000068,S07A082,1
2012000068,S07A083,5
2012000068,S07A084,13
2012000068,S07A085,8
2012000068,S07A086,2
2012000068,S07A087,13
2012000068,S07A088,17
2012000068,S07A089,1
2012000068,S07A090,8
2012000068,S07A091,12
2012000068,S07A092,8
2012000068,S07A093,12
2012000068,S07A094,10
2012000068,S07A095,2
2012000068,S07A096,3
2012000068,S07A097,15
2012000068,S07A098,0
2012000068,S07A099,20
2012000068,S07A100,3
2012000069,S07A001,8
2012000069,S07A002,15
2012000069,S07A003,15
2012000069,S07A004,13
2012000069,S07A005,7
2012000069,S07A006,1
2012000069,S07A007,10
2012000069,S07A008,4
2012000069,S07A009,11
2012000069,S07A010,6
2012000069,S07A011,15
2012000069,S07A012,3
2012000069,S07A013,11
2012000069,S07A014,1
2012000069,S07A015,3
2012000069,S07A016,11
2012000069,S07A017,7
2012000069,S07A018,6
2012000069,S07A019,2
2012000069,S07A020,5
2012000069,S07A021,4
2012000069,S07A022,15
2012000069,S07A023,8
2012000069,S07A024,16
2012000069,S07A025,1
2012000069,S07A026,3
2012000069,S07A027,14
2012000069,S07A028,19
2012000069,S07A029,18
2012000069,S07A030,20
2012000069,S07A031,19
2012000069,S07A032,6
2012000069,S07A033,5
2012000069,S07A034,15
2012000069,S07A035,11
2012000069,S07A036,15
2012000069,S07A037,3
2012000069,S07A038,20
2012000069,S07A039,18
2012000069,S07A040,10
2012000069,S07A041,12
2012000069,S07A042,15
2012000069,S07A043,8
2012000069,S07A044,12
2012000069,S07A045,9
2012000069,S07A046,4
2012000069,S07A047,9
2012000069,S07A048,14
2012000069,S07A049,0
2012000069,S07A050,14
2012000069,S07A051,7
2012000069,S07A052,7
2012000069,S07A053,17
2012000069,S07A054,20
2012000069,S07A055,6
2012000069,S07A056,5
2012000069,S07A057,4
2012000069,S07A058,15
2012000069,S07A059,17
2012000069,S07A060,5
2012000069,S07A061,18
2012000069,S07A062,1
2012000069,S07A063,0
2012000069,S07A064,3
2012000069,S07A065,10
2012000069,S07A066,5
2012000069,S07A067,13
2012000069,S07A068,16
2012000069,S07A069,9
2012000069,S07A070,9
2012000069,S07A071,7
2012000069,S07A072,6
2012000069,S07A073,17
2012000069,S07A074,16
2012000069,S07A075,8
2012000069,S07A076,15
2012000069,S07A077,5
2012000069,S07A078,8
2012000069,S07A079,18
2012000069,S07A080,9
2012000069,S07A081,12
2012000069,S07A082,9
2012000069,S07A083,12
2012000069,S07A084,17
2012000069,S07A085,13
2012000069,S07A086,7
2012000069,S07A087,3
2012000069,S07A088,8
2012000069,S07A089,14
2012000069,S07A090,16
2012000069,S07A091,9
2012000069,S07A092,6
2012000069,S07A093,12
2012000069,S07A094,15
2012000069,S07A095,2
2012000069,S07A096,17
2012000069,S07A097,14
2012000069,S07A098,3
2012000069,S07A099,10
2012000069,S07A100,13
2012000070,S07A001,15
2012000070,S07A002,6
2012000070,S07A003,4
2012000070,S07A004,9
2012000070,S07A005,20
2012000070,S07A006,12
2012000070,S07A007,17
2012000070,S07A008,20
2012000070,S07A009,4
2012000070,S07A010,20
2012000070,S07A011,19
2012000070,S07A012,13
2012000070,S07A013,20
2012000070,S07A014,6
2012000070,S07A015,10
2012000070,S07A016,5
2012000070,S07A017,6
2012000070,S07A018,0
2012000070,S07A019,15
2012000070,S07A020,1
2012000070,S07A021,12
2012000070,S07A022,14
2012000070,S07A023,18
2012000070,S07A024,11
2012000070,S07A025,12
2012000070,S07A026,11
2012000070,S07A027,1
2012000070,S07A028,5
2012000070,S07A029,11
2012000070,S07A030,0
2012000070,S07A031,7
2012000070,S07A032,13
2012000070,S07A033,16
2012000070,S07A034,14
2012000070,S07A035,13
2012000070,S07A036,16
2012000070,S07A037,12
2012000070,S07A038,13
2012000070,S07A039,9
2012000070,S07A040,7
2012000070,S07A041,15
2012000070,S07A042,12
2012000070,S07A043,5
2012000070,S07A044,20
2012000070,S07A045,14
2012000070,S07A046,16
2012000070,S07A047,11
2012000070,S07A048,18
2012000070,S07A049,20
2012000070,S07A050,19
2012000070,S07A051,10
2012000070,S07A052,4
2012000070,S07A053,10
2012000070,S07A054,14
2012000070,S07A055,17
2012000070,S07A056,4
